publications	subject	new_object	is_creation	closure_predicates	closure_delta	new_object_label
	SGD:S000000253	GO:0006355	True	rdfs:subClassOf|BFO:0000050	0	regulation of DNA-templated transcription
	SGD:S000000253	GO:0003700	True	rdfs:subClassOf|BFO:0000050	2	DNA-binding transcription factor activity
	SGD:S000003835	GO:0005085	True	rdfs:subClassOf|BFO:0000050	5	guanyl-nucleotide exchange factor activity
	SGD:S000005481	GO:0000028	True	rdfs:subClassOf|BFO:0000050	11	ribosomal small subunit assembly
	SGD:S000005481	GO:0003723	True	rdfs:subClassOf|BFO:0000050	4	RNA binding
	SGD:S000006316	GO:0005737	True	rdfs:subClassOf|BFO:0000050	1	cytoplasm
	SGD:S000006316	GO:0016973	True	rdfs:subClassOf|BFO:0000050	20	poly(A)+ mRNA export from nucleus
	SGD:S000006316	GO:0071028	True	rdfs:subClassOf|BFO:0000050	26	nuclear mRNA surveillance
	SGD:S000000534	GO:0051286	True	rdfs:subClassOf|BFO:0000050	0	cell tip
	SGD:S000000534	GO:0005875	True	rdfs:subClassOf|BFO:0000050	2	microtubule associated complex
	SGD:S000000534	GO:0000132	True	rdfs:subClassOf|BFO:0000050	7	establishment of mitotic spindle orientation
	SGD:S000005639	GO:0003700	True	rdfs:subClassOf|BFO:0000050	0	DNA-binding transcription factor activity
	SGD:S000000810	GO:0005886	True	rdfs:subClassOf|BFO:0000050	1	plasma membrane
	SGD:S000000530	GO:0003333	True	rdfs:subClassOf|BFO:0000050	0	amino acid transmembrane transport
	SGD:S000003286	GO:0043022	True	rdfs:subClassOf|BFO:0000050	3	ribosome binding
	SGD:S000003286	GO:0000049	True	rdfs:subClassOf|BFO:0000050	1	tRNA binding
	SGD:S000004433	GO:0005829	True	rdfs:subClassOf|BFO:0000050	0	cytosol
	SGD:S000000843	GO:0008409	True	rdfs:subClassOf|BFO:0000050	0	5'-3' exonuclease activity
	SGD:S000000843	GO:0017108	True	rdfs:subClassOf|BFO:0000050	4	5'-flap endonuclease activity
	SGD:S000003210	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000003210	GO:0005635	True	rdfs:subClassOf|BFO:0000050	0	nuclear envelope
	SGD:S000000729	GO:0044183	True	rdfs:subClassOf|BFO:0000050	1	protein folding chaperone
	SGD:S000004689	GO:0006031	True	rdfs:subClassOf|BFO:0000050	8	chitin biosynthetic process
	SGD:S000004689	GO:0006002	True	rdfs:subClassOf|BFO:0000050	1	fructose 6-phosphate metabolic process
	SGD:S000004689	GO:0006047	True	rdfs:subClassOf|BFO:0000050	0	UDP-N-acetylglucosamine metabolic process
	SGD:S000004689	GO:0006487	True	rdfs:subClassOf|BFO:0000050	11	protein N-linked glycosylation
	SGD:S000002513	GO:0000812	True	rdfs:subClassOf|BFO:0000050	17	Swr1 complex
	SGD:S000002513	GO:0031491	True	rdfs:subClassOf|BFO:0000050	4	nucleosome binding
	SGD:S000003127	GO:0005737	True	rdfs:subClassOf|BFO:0000050	11	cytoplasm
	SGD:S000003169	GO:1902969	True	rdfs:subClassOf|BFO:0000050	3	mitotic DNA replication
	SGD:S000003169	GO:0003697	True	rdfs:subClassOf|BFO:0000050	1	single-stranded DNA binding
	SGD:S000002965	GO:0000398	True	rdfs:subClassOf|BFO:0000050	0	mRNA splicing, via spliceosome
	SGD:S000002965	GO:0071011	True	rdfs:subClassOf|BFO:0000050	1	precatalytic spliceosome
	SGD:S000002965	GO:0034719	True	rdfs:subClassOf|BFO:0000050	1	SMN-Sm protein complex
	SGD:S000002965	GO:0005686	True	rdfs:subClassOf|BFO:0000050	1	U2 snRNP
	SGD:S000002965	GO:0005687	True	rdfs:subClassOf|BFO:0000050	1	U4 snRNP
	SGD:S000002965	GO:0071013	True	rdfs:subClassOf|BFO:0000050	2	catalytic step 2 spliceosome
	SGD:S000002965	GO:0097526	True	rdfs:subClassOf|BFO:0000050	0	spliceosomal tri-snRNP complex
	SGD:S000007592	GO:0005199	True	rdfs:subClassOf|BFO:0000050	2	structural constituent of cell wall
	SGD:S000007592	GO:0031505	True	rdfs:subClassOf|BFO:0000050	8	fungal-type cell wall organization
	SGD:S000007592	GO:0009277	True	rdfs:subClassOf|BFO:0000050	13	fungal-type cell wall
	SGD:S000004169	GO:0046578	True	rdfs:subClassOf|BFO:0000050	10	regulation of Ras protein signal transduction
	SGD:S000004169	GO:0030162	True	rdfs:subClassOf|BFO:0000050	8	regulation of proteolysis
	SGD:S000004169	GO:0005543	True	rdfs:subClassOf|BFO:0000050	3	phospholipid binding
	SGD:S000004169	GO:0030414	True	rdfs:subClassOf|BFO:0000050	6	peptidase inhibitor activity
	SGD:S000002613	GO:1904257	True	rdfs:subClassOf|BFO:0000050	3	zinc ion import into Golgi lumen
	SGD:S000002613	GO:0031410	True	rdfs:subClassOf|BFO:0000050	3	cytoplasmic vesicle
	SGD:S000002613	GO:0005794	True	rdfs:subClassOf|BFO:0000050	1	Golgi apparatus
	SGD:S000004227	GO:0015205	True	rdfs:subClassOf|BFO:0000050	2	nucleobase transmembrane transporter activity
	SGD:S000004227	GO:0015851	True	rdfs:subClassOf|BFO:0000050	1	nucleobase transport
	SGD:S000005996	GO:0000981	True	rdfs:subClassOf|BFO:0000050	0	DNA-binding transcription factor activity, RNA polymerase II-specific
	SGD:S000001508	GO:0000932	True	rdfs:subClassOf|BFO:0000050	8	P-body
	SGD:S000005958	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000001350	GO:0005313	True	rdfs:subClassOf|BFO:0000050	6	L-glutamate transmembrane transporter activity
	SGD:S000001350	GO:0000329	True	rdfs:subClassOf|BFO:0000050	2	fungal-type vacuole membrane
	SGD:S000001350	GO:0003333	True	rdfs:subClassOf|BFO:0000050	0	amino acid transmembrane transport
	SGD:S000001350	GO:0015194	True	rdfs:subClassOf|BFO:0000050	6	L-serine transmembrane transporter activity
	SGD:S000001350	GO:0061459	True	rdfs:subClassOf|BFO:0000050	7	L-arginine transmembrane transporter activity
	SGD:S000001350	GO:0015189	True	rdfs:subClassOf|BFO:0000050	7	L-lysine transmembrane transporter activity
	SGD:S000001350	GO:0005290	True	rdfs:subClassOf|BFO:0000050	9	L-histidine transmembrane transporter activity
	SGD:S000001350	GO:0005302	True	rdfs:subClassOf|BFO:0000050	7	L-tyrosine transmembrane transporter activity
	SGD:S000001049	GO:0016491	True	rdfs:subClassOf|BFO:0000050	0	oxidoreductase activity
	SGD:S000005536	GO:0031505	True	rdfs:subClassOf|BFO:0000050	7	fungal-type cell wall organization
	SGD:S000005536	GO:0009277	True	rdfs:subClassOf|BFO:0000050	3	fungal-type cell wall
	SGD:S000003209	GO:0070979	True	rdfs:subClassOf|BFO:0000050	2	protein K11-linked ubiquitination
	SGD:S000005785	GO:0036402	True	rdfs:subClassOf|BFO:0000050	1	proteasome-activating activity
	SGD:S000005785	GO:0043161	True	rdfs:subClassOf|BFO:0000050	4	proteasome-mediated ubiquitin-dependent protein catabolic process
	SGD:S000000640	GO:0016788	True	rdfs:subClassOf|BFO:0000050	3	hydrolase activity, acting on ester bonds
	SGD:S000004625	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000004625	GO:0002098	True	rdfs:subClassOf|BFO:0000050	0	tRNA wobble uridine modification
	SGD:S000004625	GO:0030488	True	rdfs:subClassOf|BFO:0000050	4	tRNA methylation
	SGD:S000002886	GO:0005655	True	rdfs:subClassOf|BFO:0000050	11	nucleolar ribonuclease P complex
	SGD:S000002886	GO:0008033	True	rdfs:subClassOf|BFO:0000050	2	tRNA processing
	SGD:S000004336	GO:0042273	True	rdfs:subClassOf|BFO:0000050	5	ribosomal large subunit biogenesis
	SGD:S000002856	GO:0006338	True	rdfs:subClassOf|BFO:0000050	0	chromatin remodeling
	SGD:S000002856	GO:0070461	True	rdfs:subClassOf|BFO:0000050	0	SAGA-type complex
	SGD:S000006018	GO:0043039	True	rdfs:subClassOf|BFO:0000050	0	tRNA aminoacylation
	SGD:S000006018	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000000153	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000004198	GO:0032527	True	rdfs:subClassOf|BFO:0000050	2	protein exit from endoplasmic reticulum
	SGD:S000004198	GO:0032008	True	rdfs:subClassOf|BFO:0000050	0	positive regulation of TOR signaling
	SGD:S000004198	GO:0006606	True	rdfs:subClassOf|BFO:0000050	8	protein import into nucleus
	SGD:S000006124	GO:0007165	True	rdfs:subClassOf|BFO:0000050	0	signal transduction
	SGD:S000000602	GO:0031097	True	rdfs:subClassOf|BFO:0000050	4	medial cortex
	SGD:S000000602	GO:0015629	True	rdfs:subClassOf|BFO:0000050	0	actin cytoskeleton
	SGD:S000002987	GO:0005737	True	rdfs:subClassOf|BFO:0000050	1	cytoplasm
	SGD:S000005782	GO:0004180	True	rdfs:subClassOf|BFO:0000050	2	carboxypeptidase activity
	SGD:S000007251	GO:0005737	True	rdfs:subClassOf|BFO:0000050	11	cytoplasm
	SGD:S000007251	GO:0005634	True	rdfs:subClassOf|BFO:0000050	15	nucleus
	SGD:S000005720	GO:0006366	True	rdfs:subClassOf|BFO:0000050	0	transcription by RNA polymerase II
	SGD:S000001016	GO:0003729	True	rdfs:subClassOf|BFO:0000050	1	mRNA binding
	SGD:S000001016	GO:0000398	True	rdfs:subClassOf|BFO:0000050	14	mRNA splicing, via spliceosome
	SGD:S000001016	GO:0017069	True	rdfs:subClassOf|BFO:0000050	1	snRNA binding
	SGD:S000001187	GO:0009972	True	rdfs:subClassOf|BFO:0000050	19	cytidine deamination
	SGD:S000005013	GO:0003729	True	rdfs:subClassOf|BFO:0000050	1	mRNA binding
	SGD:S000005013	GO:0017148	True	rdfs:subClassOf|BFO:0000050	21	negative regulation of translation
	SGD:S000005463	GO:1904679	True	rdfs:subClassOf|BFO:0000050	3	myo-inositol import across plasma membrane
	SGD:S000005463	GO:0005366	True	rdfs:subClassOf|BFO:0000050	19	myo-inositol:proton symporter activity
	SGD:S000001204	GO:0005546	True	rdfs:subClassOf|BFO:0000050	6	phosphatidylinositol-4,5-bisphosphate binding
	SGD:S000001204	GO:0006900	True	rdfs:subClassOf|BFO:0000050	4	vesicle budding from membrane
	SGD:S000001204	GO:0005905	True	rdfs:subClassOf|BFO:0000050	2	clathrin-coated pit
	SGD:S000001204	GO:0032050	True	rdfs:subClassOf|BFO:0000050	1	clathrin heavy chain binding
	SGD:S000001204	GO:0000149	True	rdfs:subClassOf|BFO:0000050	1	SNARE binding
	SGD:S000001450	GO:0031965	True	rdfs:subClassOf|BFO:0000050	6	nuclear membrane
	SGD:S000004037	GO:0005886	True	rdfs:subClassOf|BFO:0000050	2	plasma membrane
	SGD:S000004037	GO:0033215	True	rdfs:subClassOf|BFO:0000050	7	reductive iron assimilation
	SGD:S000004037	GO:0000293	True	rdfs:subClassOf|BFO:0000050	0	ferric-chelate reductase activity
	SGD:S000007272	GO:0006122	True	rdfs:subClassOf|BFO:0000050	6	mitochondrial electron transport, ubiquinol to cytochrome c
	SGD:S000001859	GO:0007165	True	rdfs:subClassOf|BFO:0000050	5	signal transduction
	SGD:S000005315	GO:0090443	True	rdfs:subClassOf|BFO:0000050	2	FAR/SIN/STRIPAK complex
	SGD:S000005315	GO:0061509	True	rdfs:subClassOf|BFO:0000050	13	asymmetric protein localization to old mitotic spindle pole body
	SGD:S000006223	GO:1902975	True	rdfs:subClassOf|BFO:0000050	6	mitotic DNA replication initiation
	SGD:S000001651	GO:0030003	True	rdfs:subClassOf|BFO:0000050	8	intracellular monoatomic cation homeostasis
	SGD:S000004099	GO:0005777	True	rdfs:subClassOf|BFO:0000050	6	peroxisome
	SGD:S000004099	GO:0042744	True	rdfs:subClassOf|BFO:0000050	5	hydrogen peroxide catabolic process
	SGD:S000004099	GO:0005739	True	rdfs:subClassOf|BFO:0000050	5	mitochondrion
	SGD:S000003263	GO:0052689	True	rdfs:subClassOf|BFO:0000050	1	carboxylic ester hydrolase activity
	SGD:S000001729	GO:0030674	True	rdfs:subClassOf|BFO:0000050	2	protein-macromolecule adaptor activity
	SGD:S000001729	GO:0070086	True	rdfs:subClassOf|BFO:0000050	10	ubiquitin-dependent endocytosis
	SGD:S000003023	GO:0005506	True	rdfs:subClassOf|BFO:0000050	2	iron ion binding
	SGD:S000004406	GO:0051285	True	rdfs:subClassOf|BFO:0000050	6	cell cortex of cell tip
	SGD:S000005234	GO:0006261	True	rdfs:subClassOf|BFO:0000050	0	DNA-templated DNA replication
	SGD:S000005234	GO:0006281	True	rdfs:subClassOf|BFO:0000050	0	DNA repair
	SGD:S000001162	GO:0005634	True	rdfs:subClassOf|BFO:0000050	1	nucleus
	SGD:S000001162	GO:0003690	True	rdfs:subClassOf|BFO:0000050	0	double-stranded DNA binding
	SGD:S000005214	GO:0015171	True	rdfs:subClassOf|BFO:0000050	0	amino acid transmembrane transporter activity
	SGD:S000005214	GO:0003333	True	rdfs:subClassOf|BFO:0000050	0	amino acid transmembrane transport
	SGD:S000005186	GO:0043495	True	rdfs:subClassOf|BFO:0000050	3	protein-membrane adaptor activity
	SGD:S000005186	GO:0061723	True	rdfs:subClassOf|BFO:0000050	15	glycophagy
	SGD:S000005863	GO:0036503	True	rdfs:subClassOf|BFO:0000050	14	ERAD pathway
	SGD:S000005863	GO:0051082	True	rdfs:subClassOf|BFO:0000050	3	unfolded protein binding
	SGD:S000005863	GO:0018279	True	rdfs:subClassOf|BFO:0000050	2	protein N-linked glycosylation via asparagine
	SGD:S000001591	GO:1902977	True	rdfs:subClassOf|BFO:0000050	2	mitotic DNA replication preinitiation complex assembly
	SGD:S000004342	GO:0006672	True	rdfs:subClassOf|BFO:0000050	8	ceramide metabolic process
	SGD:S000004342	GO:0030148	True	rdfs:subClassOf|BFO:0000050	10	sphingolipid biosynthetic process
	SGD:S000004342	GO:0090156	True	rdfs:subClassOf|BFO:0000050	6	intracellular sphingolipid homeostasis
	SGD:S000006404	GO:0005737	True	rdfs:subClassOf|BFO:0000050	11	cytoplasm
	SGD:S000006404	GO:0004725	True	rdfs:subClassOf|BFO:0000050	7	protein tyrosine phosphatase activity
	SGD:S000006404	GO:0005634	True	rdfs:subClassOf|BFO:0000050	15	nucleus
	SGD:S000002240	GO:0003723	True	rdfs:subClassOf|BFO:0000050	4	RNA binding
	SGD:S000001099	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000001099	GO:0005783	True	rdfs:subClassOf|BFO:0000050	2	endoplasmic reticulum
	SGD:S000001099	GO:0016018	True	rdfs:subClassOf|BFO:0000050	3	cyclosporin A binding
	SGD:S000001366	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000007455	GO:0070034	True	rdfs:subClassOf|BFO:0000050	1	telomerase RNA binding
	SGD:S000003760	GO:0005737	True	rdfs:subClassOf|BFO:0000050	11	cytoplasm
	SGD:S000003027	GO:0010510	True	rdfs:subClassOf|BFO:0000050	13	regulation of acetyl-CoA biosynthetic process from pyruvate
	SGD:S000003027	GO:0010906	True	rdfs:subClassOf|BFO:0000050	4	regulation of glucose metabolic process
	SGD:S000006286	GO:0005681	True	rdfs:subClassOf|BFO:0000050	1	spliceosomal complex
	SGD:S000005938	GO:0004148	True	rdfs:subClassOf|BFO:0000050	3	dihydrolipoyl dehydrogenase activity
	SGD:S000005938	GO:0006090	True	rdfs:subClassOf|BFO:0000050	6	pyruvate metabolic process
	SGD:S000005938	GO:0005739	True	rdfs:subClassOf|BFO:0000050	3	mitochondrion
	SGD:S000005938	GO:0045252	True	rdfs:subClassOf|BFO:0000050	6	oxoglutarate dehydrogenase complex
	SGD:S000005938	GO:0050660	True	rdfs:subClassOf|BFO:0000050	8	flavin adenine dinucleotide binding
	SGD:S000005938	GO:0006103	True	rdfs:subClassOf|BFO:0000050	6	2-oxoglutarate metabolic process
	SGD:S000003435	GO:0004725	True	rdfs:subClassOf|BFO:0000050	1	protein tyrosine phosphatase activity
	SGD:S000003179	GO:0002144	True	rdfs:subClassOf|BFO:0000050	6	cytosolic tRNA wobble base thiouridylase complex
	SGD:S000003639	GO:0000977	True	rdfs:subClassOf|BFO:0000050	5	RNA polymerase II transcription regulatory region sequence-specific DNA binding
	SGD:S000003639	GO:0009267	True	rdfs:subClassOf|BFO:0000050	9	cellular response to starvation
	SGD:S000004116	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000003949	GO:0042026	True	rdfs:subClassOf|BFO:0000050	1	protein refolding
	SGD:S000003949	GO:0005829	True	rdfs:subClassOf|BFO:0000050	0	cytosol
	SGD:S000005552	GO:0005654	True	rdfs:subClassOf|BFO:0000050	5	nucleoplasm
	SGD:S000005552	GO:1990298	True	rdfs:subClassOf|BFO:0000050	1	bub1-bub3 complex
	SGD:S000005552	GO:0007094	True	rdfs:subClassOf|BFO:0000050	30	mitotic spindle assembly checkpoint signaling
	SGD:S000000213	GO:0006334	True	rdfs:subClassOf|BFO:0000050	9	nucleosome assembly
	SGD:S000001701	GO:0000287	True	rdfs:subClassOf|BFO:0000050	3	magnesium ion binding
	SGD:S000001701	GO:0018114	True	rdfs:subClassOf|BFO:0000050	6	threonine racemase activity
	SGD:S000001701	GO:0008721	True	rdfs:subClassOf|BFO:0000050	1	D-serine ammonia-lyase activity
	SGD:S000001701	GO:0005524	True	rdfs:subClassOf|BFO:0000050	10	ATP binding
	SGD:S000001701	GO:0003941	True	rdfs:subClassOf|BFO:0000050	1	L-serine ammonia-lyase activity
	SGD:S000001701	GO:0030378	True	rdfs:subClassOf|BFO:0000050	6	serine racemase activity
	SGD:S000000755	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000000686	GO:0008270	True	rdfs:subClassOf|BFO:0000050	2	zinc ion binding
	SGD:S000003594	GO:0038203	True	rdfs:subClassOf|BFO:0000050	8	TORC2 signaling
	SGD:S000005784	GO:0000012	True	rdfs:subClassOf|BFO:0000050	1	single strand break repair
	SGD:S000005784	GO:0003725	True	rdfs:subClassOf|BFO:0000050	2	double-stranded RNA binding
	SGD:S000005784	GO:1990165	True	rdfs:subClassOf|BFO:0000050	2	single-strand break-containing DNA binding
	SGD:S000005784	GO:0003697	True	rdfs:subClassOf|BFO:0000050	1	single-stranded DNA binding
	SGD:S000005784	GO:0030983	True	rdfs:subClassOf|BFO:0000050	2	mismatched DNA binding
	SGD:S000005897	GO:0016192	True	rdfs:subClassOf|BFO:0000050	0	vesicle-mediated transport
	SGD:S000002242	GO:0003729	True	rdfs:subClassOf|BFO:0000050	1	mRNA binding
	SGD:S000004200	GO:0005815	True	rdfs:subClassOf|BFO:0000050	5	microtubule organizing center
	SGD:S000004200	GO:0000307	True	rdfs:subClassOf|BFO:0000050	7	cyclin-dependent protein kinase holoenzyme complex
	SGD:S000004200	GO:0000082	True	rdfs:subClassOf|BFO:0000050	2	G1/S transition of mitotic cell cycle
	SGD:S000003806	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000003806	GO:0031072	True	rdfs:subClassOf|BFO:0000050	1	heat shock protein binding
	SGD:S000003806	GO:0044183	True	rdfs:subClassOf|BFO:0000050	0	protein folding chaperone
	SGD:S000003806	GO:0051085	True	rdfs:subClassOf|BFO:0000050	4	chaperone cofactor-dependent protein refolding
	SGD:S000003806	GO:0016226	True	rdfs:subClassOf|BFO:0000050	6	iron-sulfur cluster assembly
	SGD:S000005546	GO:0051085	True	rdfs:subClassOf|BFO:0000050	4	chaperone cofactor-dependent protein refolding
	SGD:S000005546	GO:0046872	True	rdfs:subClassOf|BFO:0000050	2	metal ion binding
	SGD:S000004204	GO:0006879	True	rdfs:subClassOf|BFO:0000050	10	intracellular iron ion homeostasis
	SGD:S000005082	GO:0019933	True	rdfs:subClassOf|BFO:0000050	1	cAMP-mediated signaling
	SGD:S000003088	GO:0005681	True	rdfs:subClassOf|BFO:0000050	0	spliceosomal complex
	SGD:S000003088	GO:0003723	True	rdfs:subClassOf|BFO:0000050	0	RNA binding
	SGD:S000005480	GO:0003723	True	rdfs:subClassOf|BFO:0000050	4	RNA binding
	SGD:S000002372	GO:0033592	True	rdfs:subClassOf|BFO:0000050	3	RNA strand annealing activity
	SGD:S000002372	GO:0097010	True	rdfs:subClassOf|BFO:0000050	5	eukaryotic translation initiation factor 4F complex assembly
	SGD:S000002372	GO:0001731	True	rdfs:subClassOf|BFO:0000050	12	formation of translation preinitiation complex
	SGD:S000002372	GO:0034057	True	rdfs:subClassOf|BFO:0000050	3	RNA strand-exchange activity
	SGD:S000002372	GO:0043024	True	rdfs:subClassOf|BFO:0000050	4	ribosomal small subunit binding
	SGD:S000004172	GO:0001228	True	rdfs:subClassOf|BFO:0000050	4	DNA-binding transcription activator activity, RNA polymerase II-specific
	SGD:S000004603	GO:0005816	True	rdfs:subClassOf|BFO:0000050	0	spindle pole body
	SGD:S000004603	GO:0005737	True	rdfs:subClassOf|BFO:0000050	1	cytoplasm
	SGD:S000004603	GO:0007052	True	rdfs:subClassOf|BFO:0000050	2	mitotic spindle organization
	SGD:S000004603	GO:0000776	True	rdfs:subClassOf|BFO:0000050	7	kinetochore
	SGD:S000002938	GO:0009165	True	rdfs:subClassOf|BFO:0000050	5	nucleotide biosynthetic process
	SGD:S000003355	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000004898	GO:0004535	True	rdfs:subClassOf|BFO:0000050	6	poly(A)-specific ribonuclease activity
	SGD:S000002222	GO:0061656	True	rdfs:subClassOf|BFO:0000050	2	SUMO conjugating enzyme activity
	SGD:S000000684	GO:0005884	True	rdfs:subClassOf|BFO:0000050	5	actin filament
	SGD:S000000684	GO:0030864	True	rdfs:subClassOf|BFO:0000050	0	cortical actin cytoskeleton
	SGD:S000000684	GO:0030427	True	rdfs:subClassOf|BFO:0000050	0	site of polarized growth
	SGD:S000000684	GO:0030833	True	rdfs:subClassOf|BFO:0000050	0	regulation of actin filament polymerization
	SGD:S000001042	GO:0005737	True	rdfs:subClassOf|BFO:0000050	3	cytoplasm
	SGD:S000003121	GO:0005102	True	rdfs:subClassOf|BFO:0000050	3	signaling receptor binding
	SGD:S000003094	GO:0034389	True	rdfs:subClassOf|BFO:0000050	0	lipid droplet organization
	SGD:S000001047	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000003919	GO:0005886	True	rdfs:subClassOf|BFO:0000050	1	plasma membrane
	SGD:S000003919	GO:0005351	True	rdfs:subClassOf|BFO:0000050	13	carbohydrate:proton symporter activity
	SGD:S000003919	GO:0008643	True	rdfs:subClassOf|BFO:0000050	0	carbohydrate transport
	SGD:S000004307	GO:0031511	True	rdfs:subClassOf|BFO:0000050	3	Mis6-Sim4 complex
	SGD:S000002445	GO:0006874	True	rdfs:subClassOf|BFO:0000050	11	intracellular calcium ion homeostasis
	SGD:S000002445	GO:0034220	True	rdfs:subClassOf|BFO:0000050	0	monoatomic ion transmembrane transport
	SGD:S000002445	GO:0008556	True	rdfs:subClassOf|BFO:0000050	2	P-type potassium transmembrane transporter activity
	SGD:S000000967	GO:1990904	True	rdfs:subClassOf|BFO:0000050	2	ribonucleoprotein complex
	SGD:S000000967	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000000967	GO:0008266	True	rdfs:subClassOf|BFO:0000050	2	poly(U) RNA binding
	SGD:S000000967	GO:0003730	True	rdfs:subClassOf|BFO:0000050	1	mRNA 3'-UTR binding
	SGD:S000005248	GO:0006886	True	rdfs:subClassOf|BFO:0000050	12	intracellular protein transport
	SGD:S000005248	GO:0034389	True	rdfs:subClassOf|BFO:0000050	1	lipid droplet organization
	SGD:S000005248	GO:0012505	True	rdfs:subClassOf|BFO:0000050	0	endomembrane system
	SGD:S000005248	GO:0005794	True	rdfs:subClassOf|BFO:0000050	1	Golgi apparatus
	SGD:S000005008	GO:0051087	True	rdfs:subClassOf|BFO:0000050	0	protein-folding chaperone binding
	SGD:S000005008	GO:0005634	True	rdfs:subClassOf|BFO:0000050	5	nucleus
	SGD:S000002990	GO:0043687	True	rdfs:subClassOf|BFO:0000050	1	post-translational protein modification
	SGD:S000002990	GO:0018279	True	rdfs:subClassOf|BFO:0000050	1	protein N-linked glycosylation via asparagine
	SGD:S000005047	GO:0001228	True	rdfs:subClassOf|BFO:0000050	4	DNA-binding transcription activator activity, RNA polymerase II-specific
	SGD:S000005047	GO:0000977	True	rdfs:subClassOf|BFO:0000050	6	RNA polymerase II transcription regulatory region sequence-specific DNA binding
	SGD:S000005047	GO:0006357	True	rdfs:subClassOf|BFO:0000050	0	regulation of transcription by RNA polymerase II
	SGD:S000006318	GO:0055088	True	rdfs:subClassOf|BFO:0000050	3	lipid homeostasis
	SGD:S000002653	GO:0000139	True	rdfs:subClassOf|BFO:0000050	0	Golgi membrane
	SGD:S000001555	GO:0070822	True	rdfs:subClassOf|BFO:0000050	30	Sin3-type complex
	SGD:S000002369	GO:0015185	True	rdfs:subClassOf|BFO:0000050	0	gamma-aminobutyric acid transmembrane transporter activity
	SGD:S000000738	GO:0005634	True	rdfs:subClassOf|BFO:0000050	1	nucleus
	SGD:S000000738	GO:0000209	True	rdfs:subClassOf|BFO:0000050	1	protein polyubiquitination
	SGD:S000007273	GO:0006122	True	rdfs:subClassOf|BFO:0000050	11	mitochondrial electron transport, ubiquinol to cytochrome c
	SGD:S000005580	GO:0010181	True	rdfs:subClassOf|BFO:0000050	11	FMN binding
	SGD:S000002471	GO:0005730	True	rdfs:subClassOf|BFO:0000050	8	nucleolus
	SGD:S000000595	GO:0015630	True	rdfs:subClassOf|BFO:0000050	0	microtubule cytoskeleton
	SGD:S000000595	GO:0005940	True	rdfs:subClassOf|BFO:0000050	0	septin ring
	SGD:S000000595	GO:0008104	True	rdfs:subClassOf|BFO:0000050	5	protein localization
	SGD:S000000595	GO:0061640	True	rdfs:subClassOf|BFO:0000050	0	cytoskeleton-dependent cytokinesis
	SGD:S000000595	GO:0032153	True	rdfs:subClassOf|BFO:0000050	0	cell division site
	SGD:S000004897	GO:0003690	True	rdfs:subClassOf|BFO:0000050	1	double-stranded DNA binding
	SGD:S000001834	GO:0005829	True	rdfs:subClassOf|BFO:0000050	12	cytosol
	SGD:S000001834	GO:1903600	True	rdfs:subClassOf|BFO:0000050	3	glutaminase complex
	SGD:S000004391	GO:0006355	True	rdfs:subClassOf|BFO:0000050	3	regulation of DNA-templated transcription
	SGD:S000004949	GO:1990904	True	rdfs:subClassOf|BFO:0000050	2	ribonucleoprotein complex
	SGD:S000004949	GO:0016973	True	rdfs:subClassOf|BFO:0000050	23	poly(A)+ mRNA export from nucleus
	SGD:S000000495	GO:0071913	True	rdfs:subClassOf|BFO:0000050	3	citrate secondary active transmembrane transporter activity
	SGD:S000003384	GO:0019003	True	rdfs:subClassOf|BFO:0000050	1	GDP binding
	SGD:S000004812	GO:0000307	True	rdfs:subClassOf|BFO:0000050	7	cyclin-dependent protein kinase holoenzyme complex
	SGD:S000004812	GO:0000082	True	rdfs:subClassOf|BFO:0000050	8	G1/S transition of mitotic cell cycle
	SGD:S000003345	GO:1990758	True	rdfs:subClassOf|BFO:0000050	15	mitotic sister chromatid biorientation
	SGD:S000003345	GO:0044732	True	rdfs:subClassOf|BFO:0000050	3	mitotic spindle pole body
	SGD:S000003345	GO:1990537	True	rdfs:subClassOf|BFO:0000050	5	mitotic spindle polar microtubule
	SGD:S000004856	GO:0071577	True	rdfs:subClassOf|BFO:0000050	0	zinc ion transmembrane transport
	SGD:S000004340	GO:0015117	True	rdfs:subClassOf|BFO:0000050	6	thiosulfate transmembrane transporter activity
